id,source,target
4774,"Während John Mangles in voller Beschäftigung war, sein Schiff auszurüsten und zu versorgen, vergaß er nicht, die Gemächer des Lords und der Lady Glenarvan für eine weite Fahrt einzurichten.",Te midden van de werkzaamheden van het laden en proviandeeren van het schip vergat John Mangles niet om de vertrekken van lord en lady Glenarvan voor een lange zeereis in te rigten.
3451,Die Aussicht auf das sichere Vergnügen des Abends schlug die unbestimmte auf den Schatz aus dem Felde. Und -- wie Kinder sind -- er beschloß ganz der stärkeren Anziehungskraft zu folgen und sich während des ganzen Tages keinen Gedanken an das Geld zu gestatten.,"De zekere pret van dezen avond woog nog zwaarder dan de onzekere schat; en als een echte jongen besloot hij aan den sterksten lust toe te geven en zich op te leggen, dien dag niet meer aan de geldkist te denken."
760,",,Na, weißt du, die haben alle gelogen.","""Wat ik te zeggen heb? Dat ze 't allemaal liegen."
4723,Aber durch ihre Haltung protestirten alle diese Schotten gegen das Benehmen der englischen Regierung.,Maar door hun houding protesteerden al die Schotten tegen het gedrag van het engelsche gouvernement.
4611,"– Nein, gnädige Frau, antwortete der Schloßvogt, denn ich kenne sie nicht.","""Neen, mevrouw!"" antwoordde de hofmeester, ""want ik ken ze niet."
1111,Dann schleuderte er die Glaskugel wütend von sich und versank in Nachdenken.,Toen duwde hij den knikker gemelijk weg en bleef in gedachten verzonken staan.--Wat was er gebeurd?
3543,",,Teufel --""","""Bij God, dat is..."""
4044,"Na, das ist eins von meinen Kennzeichen.","Nu dat is een van mijn teekenen. Daar zullen wij aan wal gaan."""
13581,Seine Fluthen sind noch von sehr wenigen Reisenden befahren worden; die Canots der Eingeborenen allein durchschneiden sie nach allen Richtungen.,Het water van dien stroom is nog bijna nooit door een vreemd schip gekliefd. Alleen de praauwen der eilanders bevaren hem.
5075,Er machte ihnen viel Hoffnung.,Hij sprak hun goeden moed in.
13985,"Die Stelle des »Oudoupa«, d.h. des Grabes, war gegen zwei Meilen von der Umzäunung, am Gipfel eines kleinen Berges, Namens Maunganamu, der am rechten Ufer des Sees lag, ausgewählt.","De plaats voor het Oedoe-Pa, dat wil zeggen het graf, was reeds gekozen omtrent twee mijlen buiten de vesting, op den top van een bergje, Maunganamu genoemd, op den regteroever van het meer gelegen."
13262,Ein Eingeborener besaß sechshundert Acker Land in der Nachbarschaft von New-Plymouth.,Een inlander bezat drie honderd bunders land in de nabijheid van Nieuw-Plymouth.
15309,"»Ja wohl, wiederholte er, dort ist mein Vater; ich habe seine Stimme gehört und Mary auch.«","Ik heb vaders stem gehoord! Mary heeft ze ook gehoord!"""
15334,– Und Sie haben Nichts gesehen oder gehört?,"""En hebt gij niets gezien, niets gehoord?"""
13879,"»Wer weiß, sagte er, indem er Glenarvan den Eindruck wieder vergegenwärtigte, den der Tod Kara- Tété's auf den Häuptling zu machen schien, – wer weiß, ob Kai-Koumou Ihnen dafür im Grunde gar nicht etwa verbunden ist?«","""Wie weet,"" zeide hij, terwijl hij Glenarvan op de uitwerking wees, dien de moord van Kara-Tete op het opperhoofd gemaakt had, ""wie weet, of Kai-Koemoe niet in den grond verpligting aan u gevoelt?"""
5157,"Es trat die Regenzeit ein mit ihrer schweren, feuchten Luft, eine Zeit, die den Reisenden unangenehm, aber den Bewohnern der afrikanischen Inseln nützlich ist, denn sie haben Mangel an Bäumen, und folglich auch an Wasser.","Het was de vochtige en drukkende lucht van den regentijd, ""le tempo das aguas"", zooals de Spanjaarden zeggen; een jaargetijde, dat wel lastig is voor de reizigers, maar zeer welkom voor de bewoners der afrikaansche eilanden, die geen boomen en bij gevolg ook gebrek aan water hebben."
10397,"So betrug der Werth des kostbaren Metalls, das vom 26. Januar bis zum 24. Februar unter Regierungsschutz vom Alexander-Berg nach Melbourne gebracht wurde: 8,238,750 Francs (= 6,591,000 Mark = 3,295,500 österr.","De hoeveelheid edel metaal, die van 26 Januarij tot 24 Februarij 1852 onder geleide van het gouvernement van den Alexander-berg naar Melbourne overgebragt werd, had een waarde van vier millioen gulden."
2861,"Aber man kann einen Schlüssel nicht als Mörder hängen und so, nachdem der Detektiv heimwärts gegangen war, fühlte sich Tom genau so unsicher wie vorher.","Doch aangezien men geen ""sleutel"" wegens moord kon ophangen, bracht het bezoek van den grooten man weinig licht aan en voelde Tom zich al even bezwaard als vroeger."
10671,"Während dieses Gesprächs entstand unter den Wilden eine ungewöhnliche Bewegung; sie stießen gellende Schreie aus, liefen verschiedentlich durch einander, ergriffen ihre Waffen und schienen von wilder Wuth erregt zu sein.","Gedurende dit gesprek was er een ongewone beweging onder de wilden ontstaan; zij hieven een schel geschreeuw aan; zij liepen overal rond, grepen naar hun wapenen, en schenen door een ontzettende woede bevangen."
1020,",,Selbstverständlich, Becky!","Beloof je me dat op je woord van eer?"" ""Ja."
8892,Glenarvan und seine Gefährten betrachteten das fürchterliche Meer.,Glenarvan en zijne reisgenooten lieten het oog over de verbolgen zee gaan.
2474,So sagte er gar nichts.,"""Ik geef geen zier om je, nufje dundoek,"" totdat het geschikte oogenblik voor dien uitval voorbij was."
11849,"– Gewiß, meinte auch John Mangles.","""Ja,"" antwoordde John Mangles."
11604,"Es war das ein Act nothwendiger Klugheit, denn ein Angriff seitens der Sträflinge war leicht und voraussichtlich möglich.",Die maatregel van voorzigtigheid was noodig; want een aanval der roovers was gemakkelijk en bij gevolg mogelijk.
8442,"– Nun schnell, lieber Freund, sagte der Major, gestehen Sie nur zu, daß das Ihr sehnlichster Wunsch wäre.","""Maak ons maar niet wijs, dat gij niets vuriger wenschen zoudt, mijn vriend!"" zeide de majoor."
14751,Die Gefährten des braven Franzosen waren verzweifelt.,De makkers van den wakkeren Franschman waren wanhopend.
12378,– Ohne eine Karte von der Küste ist das unmöglich.,"""Zonder de kaart van dit gedeelte der kust is het onmogelijk."
7304,"Die Pferde wurden schnell müde auf einem Boden, der ihnen unter den Füßen schwand; die Senkung nahm immer mehr zu, und dieser Theil der Ebene war wie eine ungeheure Niederung anzusehen, in welcher die anströmenden Wässer sich leicht ansammmein mußten.","De paarden werden spoedig moede van het betreden van een grond, die onder hen wegzakte; hun pooten drongen er telkens dieper in, en dit gedeelte der vlakte kon vergeleken worden met een ontzaggelijken kuil, waarin het aanstormende water zich weldra ophoopen zou."
11531,"Paganel vollendete das letzte Wort, als seine Augen zufällig auf die Nummer der »Australian- und New-Zealand-Zeitung« fielen, welche auf der Erde lag.","Paganel schreef deze laatste woorden juist op, toen zijn oog toevallig viel op het nommer der _Australian and New-Zealand Gazette_, die op den grond lag."
8510,"Zweimal wurde die Insel Amsterdam so zur Heimat verlassener Matrosen, welche die Vorsehung beide Male von dem Elende und dem Tode rettete.","Tweemaal werd zoo het eiland Amsterdam het verblijf van verlaten matrozen, die de Voorzienigheid tweemaal van ellende en dood redde."
14767,"Ich erkenne an, daß Ihre Zerstreuung von der Vorsehung herbeigeführt war. Ohne Sie würde der Duncan sicher in die Hände der Sträflinge gefallen sein, ohne Sie wären wir von den Maoris wieder ergriffen worden!","""Ik erken, dat uw verstrooidheid door God beschikt is: zonder u was voorzeker de _Duncan_ in de handen der roovers gevallen, zonder u hadden de Maori's ons weer gevangen genomen!"
2997,"Kannst du fortkommen?""","Kun jij de deur uitkomen?"""
14030,"Ich habe sie Kara-Tété's Hand entrissen, als er zu Ihren Füßen niedersank.","""Ik heb hem uit de hand van Kara-Tete gerukt, toen die wilde aan uwe voeten viel."
14523,"John bemerkte nicht nur das dunkle Gebüsch, sondern mußte davon höchstens nur noch zweihundert Schritte entfernt sein.","John bespeurde het sombere kreupelbosch nog niet, maar hij kon er geen twee honderd voet meer van af zijn."
12194,Paganel war von einer wirklich fieberhaften Aufregung erfaßt.,Paganel was ter prooi aan een koortsige onrust.
8033,Das ist die Kanone des Duncan!«,"""Het is het kanon van de _Duncan_!"""
15374,"Seine große und kräftige Gestalt, seine sanften und doch kühnen Züge zeigten die deutliche Mischung von denen Mary's und Robert's Grant. Das war der Mann, den seine Kinder so oft beklagt hatten.","Zijn groote en sterke gestalte, zijn tegelijk zachtmoedig en vermetel gelaat, een duidelijk mengsel van de trekken van Mary en Robert Grant, bewezen genoeg, dat hij de man zijn moest, dien de twee kinderen zoo dikwijls hadden afgeschilderd."
12474,Die Franzosen griffen es an.,De Franschen tastten het aan.
8193,"Keine andere Küste, als die Westküste Patagoniens konnte der Schauplatz des Schiffbruches gewesen sein.",Geen andere dan de westkust van Patagonië kon het tooneel der schipbreuk zijn.
5044,"– Ich dank' Ihnen, Mylord, ich werde mich wohl darein ergeben müssen.","""Ik dank u, mylord! ik zal mij wel moeten onderwerpen."
3638,"Er machte krampfhafte Anstrengungen, aus seiner Verwirrung herauszukommen, aber das Auge des alten Mannes haftete auf ihm, schärfer und immer schärfer.","Hij deed zijn uiterste best om zich uit deze moeielijkheid te redden, doch de oude man keek hem strak in het gezicht en de knaap maakte het eene abuis na het andere. Eindelijk zeide de boschwachter:"
35,"Hat er mir denn nicht schon Streiche genug gespielt, daß ich immer wieder auf den Leim krieche?","Zal ik dan nooit wijzer worden Het spreekwoord heeft gelijk: 'Hoe ouder, hoe gekker.'"
3693,",,Freilich."" (Mit erschrockenem Blick): ,,Blieb sie denn abends nicht bei Ihnen?""","""Ja,"" zeide de ander met een verschrikt gelaat. ""Heeft zij van nacht dan niet bij u gelogeerd?"""
4989,"Die goldene Medaille, Mylord, ist dem Reisenden zugesagt, dem es gelingt, so eine der wichtigsten geographischen Fragen Indiens zu lösen.«","De gouden medaille, mylord! is uitgeloofd voor den reiziger, wien het mag gelukken om een der gewigtigste vraagstukken van de aardrijkskunde van Oost-Indië op te lossen."""
9805,Stuart hört deutlich das Tosen der brandenden Wellen; doch sagt er seinen Gefährten Nichts.,Stuart hoort duidelijk het geraas der branding; maar hij zegt er zijn makkers niets van.
470,"Indessen -- sie kamen durch, und jeder erhielt seine Bestätigung in Form eines blauen Zettels, jeder mit einem Bibelspruch darauf; jeder solcher Zettel galt für zwei aufgesagte Verse.","Het opzeggen van twee teksten werd met een blauw kaartje beloond, tien blauwe kaartjes stonden gelijk met één rood en mochten daartegen geruild worden."
4711,"Dieser schien traurig, enttäuscht, entrüstet.","Deze scheen treurig, teleurgesteld, verstoord."
9197,"Es bestätigte, daß »Tom Ayrton, Matrose erster Classe, als Quartiermeister an Bord des Dreimasters Britannia, von Glasgow, angenommen worden war«.","Het behelsde, dat: ""Tom Ayrton, matroos van de eerste klasse, als bootsman aangenomen was op den driemaster _Britannia_, van Glasgow."""
830,"Wenn ich wollte, könnt ich tausend solche haben.""","Ik kan er wel duizend krijgen, als ik wil."""
8294,"Seine Schraube griff kaum in das fließende Wasser ein, welches der Vordersteven durchschnitt, und es schien, als wäre er im Wettkampf mit den Yachten des Royal-Thames-Club.","Naauwelijks drong haar schroef in het water, dat haar steven doorkliefde, en men zou gezegd hebben, dat zij met de snelvarende jagten van de Royal-Thames-Club om den prijs dong."
13987,"Zwei sehr einfache Palankine, eigentlich nur als Tragbaren zu bezeichnen, wurden an den Hügel herangebracht und auf denselben die aneinander gebundenen Leichen mehr sitzend als liegend, ganz bekleidet, und in ihrer Stellung durch Lianenbänder gehalten, befestigt.","Twee zeer kunstelooze draagstoelen, of om het maar ronduit te zeggen, twee berries, werden aan den voet van het heuveltje neergezet. De zaamgevouwen lijken werden er veeleer in zittende dan liggende houding op geplaatst; hun kleeding werd met een band opgehouden."
9195,"Glenarvan wollte eben antworten, daß er nie an Ayrton's Wahrhaftigkeit gezweifelt habe, als dieser wieder eintrat und sein ganz regelrechtes Engagement vorlegte.","Glenarvan wilde juist antwoorden, dat hij nooit aan de goede trouw van Ayrton had getwijfeld, toen deze binnenkwam en zijn aanstelling in behoorlijke orde overgaf."
8420,"Wäre die Erdkugel nur ein ungeheurer Continent gewesen, man kennte auch im 19. Jahrhundert kaum den tausendsten Theil davon! Betrachten Sie die Zustände im Innern großer Festlandmassen.","Denkt maar na, mijne vrienden! Was de aardbol maar één onmetelijk vastland, dan zouden wij er in de 19de eeuw nog het duizendste gedeelte niet van kennen!"
1186,"Und jetzt begann das eintönige Zirpen einer Grille, das keine menschliche Macht zum Schweigen zu bringen vermag.","En nu begon het eentonig gepiep van den krekel, dien geen menschelijk vernuft kan doen verstommen."
3865,",,Na, Becky?""","""Wat is er, Becky?"""
3117,",,Sie halten -- -- nein -- sie kommen -- da sind sie!","""Zij houden stil,"" fluisterden zij eindelijk. ""Neen--zij komen!"
2116,Siebzehntes Kapitel.,HOOFDSTUK XVII.
4420,"– Wir werden es bald sehen«, erwiderte Glenarvan.","""Wij zullen wel zien,"" antwoordde lord Edward."
9328,"John Mangles war darauf bedacht, in dem engen Raume alles für zwei Frauen Nothwendige unterzubringen, was ihm auch gelang.","John Mangles spande zich in om alle voorwerpen, die twee vrouwen noodig hebben, in die beperkte ruimte bijeen te brengen, en het gelukte hem."
3876,Becky sollte zur Nacht ja gar nicht heimkommen!,Tom en Becky zouden dien avond niet naar huis gegaan zijn.
13404,Die Damen wollten den Weg bis zum Eintritt der Nacht fortsetzen.,De dames verzochten de reis tot den avond toe voort te zetten.
3780,",,Denk wohl, ich könnt 'n finden.","""Ik zou het wel kunnen, maar ik ben bang voor de vleermuizen."
7303,Das war aber leicht gerathen und schwer befolgt.,De raad was gemakkelijker te geven dan op te volgen.
9661,"Indessen hielt der Wagen auf einem Rasenteppich, dessen Ränder auf das reißende Gewässer herabhingen.","Inmiddels had de wagen stilgehouden op een grastapijt, welks franjes over het snelvlietende water hingen."
2670,Indessen war Tom wieder ein freier Bursch. Das war das Gute dran.,Doch hij was vrij en kon weder naar hartelust rooken en vloeken.
11862,"Sofort gingen John Mangles und Wilson daran, ein Fahrzeug von großen Dimensionen herzustellen.",Dadelijk gingen John Mangles en Wilson aan het werk om een fiksch vaartuig te maken.
10919,"Man mußte also zu den Gewehren greifen, da nur die Kugeln allein jenes gigantische Thier überwinden konnten.","Men moest dus tot schieten overgaan, en alleen de kogels konden het reusachtige dier vellen."
15508,"– Ohne Zweifel, Herr Paganel, erwiderte Harry Grant, Maria-Theresia heißt sie auf den deutschen und englischen Karten, aber Tabor auf den französischen!«","""Zeker, mijnheer Paganel!"" antwoordde Harry Grant, ""Maria Theresa op de engelsche en duitsche kaarten, maar Tabor op de fransche!"""
13115,"Halte darauf hin, Wilson.«","""Zet den koers daarheen, Wilson!"""
15033,War dieser sonderbare Mann wohl über diese Entscheidung erfreut?,Verheugde die zonderlinge man zich over dat besluit?
998,"Ist denn das nett?""",Ik weet het niet.
7756,"– Ich habe mich niemals, selbst in meinem Zimmer, besser befunden.","""Ik heb het nooit gemakkelijker gehad, zelfs niet in mijn studeervertrek."
9022,"– Ich erwarte stets Leute, die kommen«, erwiderte der Irländer.","""Ik wacht altijd degenen, die komen,"" antwoordde de Ier."
3140,"Sie wünschten nur, ein Jahr gewartet zu haben.","Zij wenschten in hun hart, dat zij het een jaar hadden uitgesteld."
3643,"Du weißt was über diesen Kerl, das du nicht verraten möchtest.",Vertrouw mij; zeg mij wat het is.
15513,"Was bedeutete diese gegen den geographischen Faustschlag, der ihn getroffen hatte!","Wat beteekende dat, vergeleken bij de schande, die hem als aardrijkskundige trof!"
15308,Niemand verstand seine Worte.,Men begreep niets van hetgeen hij zeide.
14218,"– Sprichst Du die Wahrheit, Robert? fragte Glenarvan.","""Spreekt gij de waarheid, Robert?"" vroeg Glenarvan."
11360,"Dort ergriffen John, der Major, Paganel und die Matrosen ihre Carabiner und hielten sich bereit, den Banditen zu antworten.","Daar grepen John, de majoor, Paganel en de matrozen hun karabijnen en hielden zij zich gereed om den rovers tegenstand te bieden."
3677,"Er mußte den Besuchern die Geschichte der Nacht erzählen, worauf sich die Witwe Douglas bei ihm bedankte.",De boschwachter moest zijnen bezoekers de geschiedenis van dien nacht vertellen. De weduwe kon geen woorden vinden on hare dankbaarheid voor hare bescherming uit te drukken.
6866,Er schien schweigend zu überlegen.,Hij scheen in stilte over iets na te denken.
3008,"Das Loch wurde tiefer und tiefer, aber so oft ihre Herzen zu klopfen begannen, wenn ein scharfer Ton von unten hervordrang, erfuhren sie eine neue Enttäuschung.","Het gat werd al dieper en dieper en telkens, wanneer de bijl op iets hards sloeg, sprong hun hart op van vreugde. Doch de eene teleurstelling volgde de andere."
12746,"Der andere Theil bis zum Hintersteven schwankte über dem Wasser, das eine Höhe von fünf Brassen erreichte.",Het andere gedeelte tot aan den achtersteven had vijf vaam water beneden zich.
10148,Welches sind seine Haupttheile?,"Hoe wordt het verdeeld?"""
12688,"In ihrer Nähe zeichnete sich als Schaumstreifen eine Linie ab, ein einzelner Punkt leuchtete hell hervor, wie ein Leuchtthurm auf einer Bergspitze, auf welche die ersten Strahlen der emporsteigenden Sonne fallen. Dort war das Land, wenigstens neun Meilen entfernt.","Daarop teekende zich een lijn af op een streep van schuim; door de nog onzigtbare schijf der opgaande zon beschenen, werd een hoog gelegen punt verlicht, als ware het een kustvuur op een heuveltop."
4470,"– Also, sagte Lady Helena, handelte sich es um einen Kapitän und zwei Matrosen?","""Derhalve zou er sprake zijn van een kapitein en twee matrozen,"" zeide lady Helena."
10316,Dort deponiren die Gesellschaften nämlich gegen Empfangschein das den Eingeweiden des Bodens entzogene Gold.,Daar wordt al het uit den grond opgedolven goud door de compagniën tegen een schriftelijk bewijs van ontvangst in bewaring gegeven.
935,Dieser Busenfreund war Joe Harper.,Die boezemvriend was Joe Harper.
3113,",,Halt's Maul!","""Houd je stil!"
13413,"Decken fehlten nicht und mußten dazu dienen, Betten zu improvisiren.","Aan dekens was geen gebrek, zij werden als bedden uitgespreid."
7712,"Es giebt ja hier keine wilden Thiere, und das bedaure ich!","Ik vergis mij, er zijn geen wilde dieren en dat spijt mij!"""
5258,"Der gelehrte Geograph war vielleicht der glücklichste Mensch auf der südlichen Erdhälfte; er brachte seine Tage hin, die Karten zu studiren, womit er den Tisch des Versammlungszimmers bedeckte, so daß es täglich mit Olbinett Zwist gab, weil er den Tisch nicht decken konnte.","De geleerde aardrijkskundige was waarschijnlijk de gelukkigste mensch op het zuidelijk halfrond; hij bragt den geheel en dag door met de kaarten te bestudeeren, die hij op de tafel in de algemeene kamer uitspreidde, waaruit dagelijks geschil ontstond met Olbinett, die de tafel niet kon dekken."
3924,Aber Hunger und Trostlosigkeit wurden immer schlimmer.,Doch honger en ellende kregen ten laatste de overhand over angst en vrees.
2546,",,Amy Lawrence?""","""Amy Lawrence?"""
10653,"Sie stellte sich vor, was ein Mann, wie Harry Grant, als Sklave eines solchen umherziehenden Stammes, zu leiden haben möchte, wo er dem Elend, dem Hunger und jeder Mißhandlung preisgegeben war.","Zij stelde zich voor, wat iemand als Harry Grant, de slaaf dier zwervende stammen, ter prooi aan ontbering, honger en mishandeling, al lijden moest."
11445,Niemals war die Britannia an den Klippen der Twofold-Bai gescheitert!,Nooit was de _Britannia_ verbrijzeld op de rotsen der Twofold-baai!
14043,"Wirklich ist das Interesse des Einen meist stärker, als das des Andern.",Het belang van den een is inderdaad grooter dan het belang van den ander.
8182,"Es handelt sich hier um das in französischer Sprache geschriebene Document, welches ich Paganel hier zu erklären bitten möchte, damit in dieser Hinsicht Niemand mehr einen Zweifel hege.«","Ik bedoel het fransche document, en ik wil Paganel verzoeken het hier uit te leggen, opdat niemand meer den geringsten twijfel moge koesteren."""
2200,"Niemand wußte sich zu erinnern, daß die Kirche je so voll gewesen wäre.",Bij menschengeheugenis was de kerk nooit zoo vol geweest.
13158,"Dort sah man nur Wasser und Himmel, einen einzigen klar hervortretenden Punkt ausgenommen, das unbewegliche Wrack des Macquarie.","Aan dien kant was alles lucht en water, op één scherp begrensd punt na, de romp van de _Macquarie_, die onbewegelijk op de bank vastzat."
14574,"Vor seinen Augen dehnten sich weite mit Buschwerk bewachsene Ebenen aus, und auch die großen Wälder erschienen wieder am Horizonte.",De met struiken begroeide vlakten lagen voor hem en aan den gezigteinder vertoonden zich weer groote bosschen.
11168,"Doch da die Thiere mit Spannketten gefesselt wurden, konnten sie unmöglich weit fort sein.",De gekluisterde dieren konden echter niet ver weg zijn.
12138,"Kaum erinnerte er sich der Wunde, welche sein Leben in Gefahr gebracht hatte.","Hij voelde naauwelijks de wond meer, die zijn leven in gevaar had gebragt."
8749,"In vier Tagen etwa durfte man so hoffen, daß das Cap Bernouilli sich am Horizonte zeigen werde.","Derhalve mogt men de hoop koesteren, dat binnen vier dagen kaap Bernouilli aan den gezigteinder zou opduiken."
4060,"Sperren sie in die Höhle, bis sie sich auslösen.""","Ze in de grot opsluiten, totdat zij een losprijs betaald hebben."""
8358,"Er landete dort im Monat Januar mit zwei Begleitern, welche herzhaft ihr Colonisirungswerk begannen.",Hij landde er met twee makkers in de maand Januarij en begon moedig het werk van kolonist.
451,So fuhr er brummend in seine Stiefel.,En zoo stapt hij brommend in zijne schoenen.
10308,"– Herr Paganel, sagte Mary Grant, setzen Sie meinem Bruder nicht solche Gedanken in den Kopf.","""Och, mijnheer Paganel! breng mijn broeder toch zoo iets niet in het hoofd!"" zeide Mary Grant."
7647,"– Nein! Sicherlich, rief Paganel, handelt es sich nicht um Patagonien! Lesen Sie Alles heraus, nur das nicht.","""Zeker niet!"" riep Paganel, ""er is geen sprake van _Patagonië!_ lees al wat gij wilt, maar dat niet."""
14084,»Ist das etwa Robert?« sagte Glenarvan halblaut.,"""Is het Robert?"" mompelde Glenarvan."
12768,"Dies Verfahren bietet keine Schwierigkeit dar, wenn man über ein Boot verfügen kann, dann wirst man einen Anker an einem im Voraus bestimmten Punkt aus. Hier jedoch, wo das Boot fehlte, mußte man sich zu helfen suchen.","Dit werk is volstrekt niet moeijelijk, wanneer men over een sloep beschikt; men neemt een anker mede en legt het op een geschikte plaats, die men vooruit heeft opgezocht."
3122,"Der ,,andere"" war ein zerlumpter, ungekämmter Strolch mit wenig einladenden Gesichtszügen.","De andere was een havelooze bandiet, ongekamd en ongeschoren, met een hoogst ongunstig uiterlijk."
11385,"Die Wunde blutete heftig, aber Glenarvan gab durch Bewegung der Finger und des Unterarmes seinen Freunden selbst Beruhigung über das Resultat des Schusses.",De wond bloedde sterk; maar Glenarvan bewoog de vingers van de hand en den voorarm om zijn vrienden gerust te stellen aangaande de werking van het schot.
13723,Das Blut rieselte aus den Wunden und vermischte sich mit ihren Thränen.,Het bloed stroomde uit de wonden en vermengde zich met hun tranen.
11824,"Die größte Sorge machte ihm der Gedanke, daß Glenarvan durch seinen Zustand länger zurückgehalten werden könne, und man mußte ihm das Versprechen geben, ihn mit Wilson an der Lagerstelle zurückzulassen, wenn der Uebergang über den Snowy ausführbar würde.","Het meest bekommerde het hem, dat zijn toestand Glenarvan mogt ophouden, en men moest hem beloven, dat men hem onder bewaking van Wilson in de legerplaats zou achterlaten, wanneer de overtogt over de Sneeuw-rivier mogelijk werd."
788,"Aber sag' -- wie heilst du sie denn mit 'ner toten Katze?""","Maar hoe genees jij ze met doode katten?"""
4757,"Uebrigens hatte Lady Helena, als sie den Vorschlag machte, dem Duncan nicht zuviel zugetraut; es war ein äußerst solid gebauter Schnelldampfer, der eine weite Reise ohne Gefahr aushalten konnte.",Bij het doen van haar voorstel had lady Helena niet te veel gezegd van de hoedanigheden der _Duncan_; zeer sterk gebouwd en zeer snelvarend kon zij gerust een langen zeetogt ondernemen.
3036,",,Wo denn?""","Waar moeten we nu heen?"""
1587,Sie versuchte es selbst und war sehr befriedigt davon.,De waterkuur werd opgegeven en alles van het zenuwmiddel verwacht.
8057,Aber was konnte er geben?,Maar wat was hem overgebleven?
6468,"Uebrigens zweifle ich nicht, daß sich uns ein Prairiebrand nähert, und ich wünsche ihn von ganzem Herzen herbei!«","Ik vrees daarom ook geenszins een brand, integendeel, ik verlang er zeer naar."""
7103,"Dieser that es, und einer der argentinischen Soldaten begab sich in ein kleines Haus, das als Kaserne diente.","Paganel voldeed hieraan, en een der argentijnsche soldaten ging naar een huisje, dat tot kazerne diende."
12243,Konnte ein Geograph oder Seemann der neueren Zeit ihnen diesen Namen beilegen?,"Kon een nieuwere aardrijkskundige, een zeeman hun dien naam geven?"
6308,"– Nein, aber in den Berichten der Indianer wurde er erwähnt.","""Neen! maar de Indianen spreken van hem in hun verhalen."
2027,",,So lang' ich lebe, sprech ich nicht mehr mit dir,"" sagte Joe aufsehend. ,,Das hast du davon.""","""Ik spreek van mijn leven niet meer tegen jelui,"" zeide Joe en stond op. ""Daar nu!"""
6631,"Glenarvan's und Robert's Pferde, die zwar etwas schwerfälliger waren, folgten ihm doch muthig, von seinem Beispiele getrieben.","Door zijn voorbeeld aangevuurd, volgden de paarden van Glenarvan en Robert hem wel met trager schreden, maar toch vol moed."
2940,",,Nu, damit du später mal was zu leben hast!""","""Om wat te hebben om later van te leven."""
261,"Tom schaute den Burschen erstaunt an und sagte: ,,Was nennst du _Arbeit_?""","Tom keek den jongen aan en zeide: ""Wat noem je werken?"""
7652,"Die Hauptsache ist die, daß austral Australien bezeichnet, und dann mußte man blindlings einer falschen Fährte folgen, um nicht von Anfang an eine so deutliche Erklärung zu finden.","Ik wil zelfs niet eens naar zijn beteekenis zoeken. De hoofdzaak is, dat _austral_ beteekent _Australië_, en alleen doordien wij blindelings een verkeerden weg ingeslagen hadden, hebben wij niet reeds terstond zulk een duidelijke verklaring gevonden."
1426,"Tom spitzte die Ohren. ,,Pscht --was ist das?""",Tom splitste de ooren.
2979,"Ich mach' keinen Unterschied, wem das Land grad' gehört.""","Het doet er niet toe op wiens land het is."""
3654,"Seine Augen waren weit aufgerissen, sein Atem stockte -- indem er auf Antwort wartete.","Zijne oogen stonden strak en zijn adem stokte, toen hij naar een antwoord wachtte."
7664,"– Es ist klar, antwortete Glenarvan, wenn der Name ›Festland‹ auf Australien, das nur eine Insel ist, angewendet werden kann.","""Het is duidelijk,"" antwoordde Glenarvan, ""wanneer men den naam ""vastland"" mag geven aan Australië, dat maar een eiland is!"""
15604,Darüber ging er nicht hinaus.,Hij riep maar niets anders.
9269,Die günstigen Aussichten nahmen zu.,Zij deed de som der voordeelige kansen grooter worden.
2138,"Indessen drangen sie doch nacheinander durch und suchten Schutz unter dem Zelt, kalt, zitternd und triefend von Wasser. Gesellschaft im Unglück zu haben, schien ihnen alles erträglicher zu machen.","Eindelijk bereikten zij de tent, waaronder zij koud, verschrikt en druipende van het water eene schuilplaats zochten, dankbaar dat zij in hunne ellende lotgenooten hadden in elkander."
13423,"Diesen Abend noch werden wir die Vereinigung des Waipa und Waikato erreicht haben, und über diesen Punkt hinaus ist auf dem Wege nach Auckland ein feindlicher Zusammenstoß mit Eingeborenen kaum zu fürchten.","Dezen avond zullen wij de samenvloeijing der Waipa en Waikato bereikt hebben, en zijn wij daar voorbij, dan behoeven wij niet bang te zijn voor een ontmoeting met de inboorlingen op den weg naar Auckland."""
10938,"John Mangles und seine beiden Matrosen untersuchten einige hundert Schritt voraus den Weg; sie wählten die fahrbaren Stellen, um nicht zu sagen Pässe; alle diese Bodenerhebungen bildeten gleichsam Klippen, zwischen welchen der Wagen die beste Durchfahrt zu wählen hatte.","John Mangles en zijn beide matrozen waren eenige honderden schreden vooruit om den weg te verkennen; zij kozen de begaanbare wegen, om niet te zeggen de engten, want al die bulten van den bodem waren evenveel klippen, waartusschen de wagen het beste vaarwater moest kiezen."
10452,"Stämme von zwanzig Fuß im Umfang, die von Streifen eines wohlriechenden Harzes gefurcht erschienen, erhoben sich bis hundertfünfzig Fuß über den Boden.","De stammen, die twintig voet omtrek hadden en een welriekende hars uitzweetten, verhieven zich honderden voeten boven den grond."
10485,Weder ein Thier noch ein Eingeborener kam zu Gesicht.,"Geen viervoetig dier, geen inboorling was er te zien."
